history_id,customer_id,credit_limit,change_reason,valid_from,updated_at
clh_ulr44n3y,cust_xxu4yq5t,1500,annual_review,2023-01-06,2023-01-06
clh_45m1o46g,cust_dsqncuyk,500,initial_approval,2023-10-02,2023-10-02
clh_ritgyrhb,cust_dsqncuyk,5000,good_standing,2024-04-17,2024-04-17
clh_ytsprihc,cust_wg11sxxr,1000,initial_approval,2024-07-15,2024-07-15
clh_jbgld4y9,cust_al0j2h4i,1500,initial_approval,2024-06-19,2024-06-19
clh_sz8m73xt,cust_9xd8xq41,2000,initial_approval,2023-07-03,2023-07-03
clh_o8z9cg1r,cust_9xd8xq41,1500,annual_review,2024-02-27,2024-02-27
clh_try4slf7,cust_avnaqwb4,1500,initial_approval,2022-08-17,2022-08-17
clh_gmcb6cp7,cust_17poi92r,1000,initial_approval,2023-05-30,2023-05-30
clh_enjuptw9,cust_rqetjdh2,500,initial_approval,2022-08-13,2022-08-13
clh_sb5hh0ph,cust_rqetjdh2,3000,good_standing,2022-11-15,2022-11-15
clh_21mvo3br,cust_6lrlwp47,2000,initial_approval,2023-11-03,2023-11-03
clh_t85exkgh,cust_4uf3s9m8,2000,initial_approval,2024-05-16,2024-05-16
clh_vvgk1o51,cust_2fs1o7d3,2000,initial_approval,2022-10-02,2022-10-02
clh_cgqblnvx,cust_l8wj6zgy,500,initial_approval,2023-10-28,2023-10-28
clh_yqgeg2cz,cust_t46mh7g8,2000,initial_approval,2023-12-18,2023-12-18
clh_u4qf9wsk,cust_jshl96ep,500,initial_approval,2023-03-24,2023-03-24
clh_bqabr7aa,cust_7qr0apxp,1500,initial_approval,2023-05-12,2023-05-12
clh_z5bdyo4c,cust_xyco8rbt,1000,initial_approval,2024-12-16,2024-12-16
clh_5zsaaah4,cust_ii3f4x2j,500,initial_approval,2024-06-28,2024-06-28
clh_zo87sfq9,cust_61va2j2b,2000,initial_approval,2024-10-06,2024-10-06
clh_agao4ygu,cust_zvyec5ud,1000,initial_approval,2024-04-05,2024-04-05
clh_iee4skkj,cust_g87ci602,1000,initial_approval,2023-12-15,2023-12-15
clh_ohmgkkhq,cust_01tsnja5,1000,initial_approval,2023-05-14,2023-05-14
clh_7ce0o6mp,cust_hqueu1oq,500,initial_approval,2024-06-23,2024-06-23
clh_81e4p1es,cust_xzvzyyic,1500,initial_approval,2024-09-28,2024-09-28
clh_wouiuuzc,cust_00q696j5,2000,initial_approval,2022-10-01,2022-10-01
clh_mwxrde29,cust_00q696j5,3000,annual_review,2023-09-07,2023-09-07
clh_13jr0adk,cust_ymmfuqfy,2000,initial_approval,2023-04-06,2023-04-06
clh_t866mfxd,cust_uvjytmp4,1000,initial_approval,2024-02-22,2024-02-22
clh_j14m693p,cust_5cs72rw5,2000,initial_approval,2024-07-21,2024-07-21
clh_h7rw4c03,cust_u6onrv53,1000,initial_approval,2024-07-21,2024-07-21
clh_3e7yvx66,cust_mevgxbt6,1000,initial_approval,2022-12-31,2022-12-31
clh_tuvq7j2y,cust_b25jt3mt,1500,initial_approval,2023-12-27,2023-12-27
clh_eg7vsov5,cust_2jn86tai,1000,initial_approval,2024-07-06,2024-07-06
clh_a6ocigl7,cust_r48twqoy,1000,initial_approval,2022-04-22,2022-04-22
clh_amsakxtx,cust_r48twqoy,1500,requested_increase,2023-01-29,2023-01-29
clh_a1k33sf8,cust_7b6wzloo,1500,initial_approval,2023-03-16,2023-03-16
clh_flzm9zur,cust_7b6wzloo,1500,annual_review,2024-02-27,2024-02-27
clh_3h0ulett,cust_mc7ffz1c,2000,initial_approval,2024-10-12,2024-10-12
clh_ysf5h23a,cust_eceeutze,1500,initial_approval,2023-04-18,2023-04-18
clh_470nj4c3,cust_eceeutze,3000,annual_review,2023-09-08,2023-09-08
clh_rdazc0y4,cust_xhrmf6m8,1500,initial_approval,2024-02-25,2024-02-25
clh_7ks137gi,cust_xcv96q3q,500,initial_approval,2022-09-05,2022-09-05
clh_kfd7smtg,cust_q1xzqg1k,1500,initial_approval,2023-09-28,2023-09-28
clh_dh1irfik,cust_rv5nd614,1500,initial_approval,2023-04-17,2023-04-17
clh_1lkt5xgj,cust_rv5nd614,3000,annual_review,2023-09-21,2023-09-21
clh_krzn6b7t,cust_u1i7xxeq,1500,initial_approval,2024-06-12,2024-06-12
clh_r3vciqsp,cust_czrre5oz,2000,initial_approval,2022-10-27,2022-10-27
clh_n0tl6rey,cust_czrre5oz,5000,annual_review,2023-02-11,2023-02-11
clh_1zgbpqd4,cust_w4hgil4f,1000,initial_approval,2024-09-14,2024-09-14
clh_lwt6j0bv,cust_qbib6oe3,500,initial_approval,2023-11-22,2023-11-22
clh_hwiuz315,cust_qbib6oe3,2000,annual_review,2024-10-07,2024-10-07
clh_lg2tylyu,cust_34ei2brs,1000,initial_approval,2022-08-02,2022-08-02
clh_ymddk2yn,cust_34ei2brs,5000,good_standing,2023-02-26,2023-02-26
clh_gd3aeask,cust_m00l879w,1000,initial_approval,2024-09-13,2024-09-13
clh_wt0ljgaw,cust_e7pi8wej,1500,initial_approval,2023-05-29,2023-05-29
clh_wxonxjtb,cust_cytn8pla,2000,initial_approval,2022-01-09,2022-01-09
clh_e45ri7r5,cust_vb26xnis,1500,initial_approval,2024-04-24,2024-04-24
clh_07pa0yje,cust_y77bmbvm,2000,initial_approval,2024-04-20,2024-04-20
clh_bb3ewdlc,cust_a8zfawty,1500,initial_approval,2023-09-13,2023-09-13
clh_j70dca4h,cust_wpvfzet8,1000,initial_approval,2024-06-12,2024-06-12
clh_nt82dcnm,cust_wpvfzet8,2000,annual_review,2024-10-09,2024-10-09
clh_y70u12kq,cust_2ahnyrvf,1000,initial_approval,2024-06-06,2024-06-06
clh_izk2bcdc,cust_fxen3mac,2000,initial_approval,2023-12-31,2023-12-31
clh_85ks56r4,cust_d9uxlj1f,500,initial_approval,2024-10-26,2024-10-26
clh_uefd77jw,cust_dmxs03ds,1500,initial_approval,2022-12-31,2022-12-31
clh_tr4yoowd,cust_pz24hesk,1000,initial_approval,2023-08-17,2023-08-17
clh_d81t9fda,cust_t4gc5icn,1500,initial_approval,2023-05-13,2023-05-13
clh_c0xlm92e,cust_5u0332w0,1000,initial_approval,2024-03-11,2024-03-11
clh_qn8krtgu,cust_jb9ndxss,1500,initial_approval,2022-06-04,2022-06-04
clh_6j3io9q7,cust_jb9ndxss,1000,good_standing,2023-01-10,2023-01-10
clh_0384kt8o,cust_jr8fl9v2,1500,initial_approval,2024-08-25,2024-08-25
clh_muk1c5gs,cust_jww8qviv,1500,initial_approval,2023-05-03,2023-05-03
clh_olla4lzw,cust_okanip3m,2000,initial_approval,2022-06-07,2022-06-07
clh_7itffksm,cust_okanip3m,1000,good_standing,2023-05-26,2023-05-26
clh_hbmrdgf7,cust_lhh9btd5,1000,initial_approval,2024-07-08,2024-07-08
clh_3ymiyqvu,cust_wgdkd8m4,1500,initial_approval,2024-06-18,2024-06-18
clh_8mgu7uy2,cust_uozm7i9r,1500,initial_approval,2022-03-10,2022-03-10
clh_w3grir0v,cust_dq851zfs,2000,initial_approval,2022-11-22,2022-11-22
clh_45y66roo,cust_s48iw5xn,1500,initial_approval,2024-08-10,2024-08-10
clh_8710ghal,cust_u26rvpba,1000,initial_approval,2024-02-17,2024-02-17
clh_2tsf6tia,cust_y22d1b3p,500,initial_approval,2024-06-03,2024-06-03
clh_19iz1966,cust_1wsfdib0,1500,initial_approval,2024-11-22,2024-11-22
clh_nva9llwu,cust_ey7qwwo6,2000,initial_approval,2024-01-25,2024-01-25
clh_m0nlor7s,cust_3fo1ypis,2000,initial_approval,2023-11-03,2023-11-03
clh_jzfqmru4,cust_3fo1ypis,1500,good_standing,2024-06-14,2024-06-14
clh_oqzsiuym,cust_aiiucuig,1500,initial_approval,2023-12-11,2023-12-11
clh_ys3g4a5d,cust_1jyk820p,1000,initial_approval,2024-07-11,2024-07-11
clh_klvhuus4,cust_lya85bek,2000,initial_approval,2023-07-15,2023-07-15
clh_pjcdm3g7,cust_pnu0ki4j,500,initial_approval,2023-08-20,2023-08-20
clh_jrqhes3j,cust_pnu0ki4j,1000,good_standing,2024-02-29,2024-02-29
clh_exignfmm,cust_e4znzze2,1000,initial_approval,2022-05-04,2022-05-04
clh_1mmx1s63,cust_3ev6nz81,500,initial_approval,2024-02-03,2024-02-03
clh_5r381mil,cust_pqv9dy29,500,initial_approval,2023-04-13,2023-04-13
clh_j5r68322,cust_5x8g1hzv,1500,initial_approval,2024-03-14,2024-03-14
clh_kx4lth23,cust_xkjq6x5l,2000,initial_approval,2022-08-23,2022-08-23
clh_9ujuk2ux,cust_pn1mxkqm,1500,initial_approval,2022-09-07,2022-09-07
clh_8ipzekp1,cust_pn1mxkqm,2000,good_standing,2023-01-29,2023-01-29
clh_tmm6sz7z,cust_xs7s8w50,1500,initial_approval,2024-08-26,2024-08-26
clh_bmjce06h,cust_lsiylx2c,1500,initial_approval,2024-09-16,2024-09-16
clh_myax0sxj,cust_xashvfhz,1500,initial_approval,2023-10-30,2023-10-30
clh_5573yg7c,cust_etybgd9e,1500,initial_approval,2024-04-13,2024-04-13
clh_l2fb8k40,cust_etybgd9e,1000,requested_increase,2024-10-16,2024-10-16
clh_8263yrw8,cust_ziajn3ml,1000,initial_approval,2022-10-19,2022-10-19
clh_2d085y8u,cust_1vy7hxr4,2000,initial_approval,2023-02-14,2023-02-14
clh_iyoojt9t,cust_1vy7hxr4,1000,annual_review,2023-08-20,2023-08-20
clh_lw9bfzoj,cust_sy3onx3f,500,initial_approval,2024-06-03,2024-06-03
clh_pjo8wb0r,cust_unmad1bx,2000,initial_approval,2024-08-25,2024-08-25
clh_wugduy60,cust_cvhlbprf,500,initial_approval,2022-09-23,2022-09-23
clh_azx3r9eu,cust_cvhlbprf,1500,requested_increase,2023-03-21,2023-03-21
clh_1mv7570p,cust_yi04cvun,1500,initial_approval,2022-11-22,2022-11-22
clh_u6kg09ff,cust_7bcu5sxq,1000,initial_approval,2023-08-27,2023-08-27
clh_ibm01udb,cust_0tqftfof,2000,initial_approval,2024-12-14,2024-12-14
clh_evmi7f5l,cust_6jp3zjlq,500,initial_approval,2022-05-07,2022-05-07
clh_67csx14s,cust_am5cspm0,2000,initial_approval,2024-04-22,2024-04-22
clh_zbhmlbss,cust_yinycoau,1000,initial_approval,2022-07-25,2022-07-25
clh_scfto3jw,cust_yinycoau,3000,requested_increase,2022-11-10,2022-11-10
clh_mn1xwnwp,cust_d7uaybdt,1000,initial_approval,2024-02-06,2024-02-06
clh_cxkuxjmq,cust_uf1wzwba,1000,initial_approval,2022-12-29,2022-12-29
clh_vs3fkbc2,cust_uf1wzwba,5000,annual_review,2023-10-04,2023-10-04
clh_z0xf2bv2,cust_jqyx7x5p,500,initial_approval,2024-08-06,2024-08-06
clh_5iwndxmh,cust_yw0yfkoe,2000,initial_approval,2023-04-10,2023-04-10
clh_38sjul30,cust_yw0yfkoe,1000,requested_increase,2023-10-04,2023-10-04
clh_tduz9vmj,cust_osjvbc82,1000,initial_approval,2024-11-09,2024-11-09
clh_92bl0vvz,cust_6s258jy6,2000,initial_approval,2023-11-22,2023-11-22
clh_wwpt5bwy,cust_jm8r7a4k,500,initial_approval,2022-12-15,2022-12-15
clh_2p0is0mn,cust_jm8r7a4k,2000,requested_increase,2023-11-26,2023-11-26
clh_ndrinlp6,cust_8rtjr2gj,1000,initial_approval,2022-06-25,2022-06-25
clh_j3n9022c,cust_8rtjr2gj,5000,annual_review,2023-02-26,2023-02-26
clh_dwdq66pj,cust_7y8pzl99,500,initial_approval,2023-04-06,2023-04-06
clh_4rkvu67x,cust_zzi683bp,1500,initial_approval,2023-06-25,2023-06-25
clh_hz0q8x25,cust_5p52dwhz,2000,initial_approval,2024-10-16,2024-10-16
clh_ng44316i,cust_y4gwt6d0,500,initial_approval,2022-12-23,2022-12-23
clh_2kd73t1e,cust_s9ep5rop,2000,initial_approval,2023-12-07,2023-12-07
clh_o4z0beil,cust_s9ep5rop,2000,annual_review,2024-08-17,2024-08-17
clh_96nbrj4t,cust_ia9ru3pc,500,initial_approval,2022-02-09,2022-02-09
clh_0i1uo21f,cust_m518zrmp,500,initial_approval,2023-02-28,2023-02-28
clh_v2t35bn4,cust_p2k5qs49,1500,initial_approval,2023-12-19,2023-12-19
clh_5v7x1e81,cust_p2k5qs49,3000,requested_increase,2024-07-12,2024-07-12
clh_noguficb,cust_60p0hzwc,2000,initial_approval,2022-12-17,2022-12-17
clh_1qiw7lbc,cust_bxpfyjl4,1000,initial_approval,2023-08-15,2023-08-15
clh_illlf6fo,cust_bxpfyjl4,1000,annual_review,2024-03-21,2024-03-21
clh_5b3egnsp,cust_vhd7b4is,1000,initial_approval,2022-09-13,2022-09-13
clh_44l4163t,cust_uwpkn646,2000,initial_approval,2023-05-06,2023-05-06
clh_gsg07qjg,cust_uwpkn646,1500,annual_review,2023-09-20,2023-09-20
clh_rim4cq81,cust_6f7761xs,2000,initial_approval,2022-06-09,2022-06-09
clh_spjhi07x,cust_od6d8e20,2000,initial_approval,2023-05-04,2023-05-04
clh_prj1sqy6,cust_1wy6pogi,500,initial_approval,2022-09-28,2022-09-28
clh_06etytse,cust_no3feuy5,1000,initial_approval,2022-03-30,2022-03-30
clh_j88mz12l,cust_no3feuy5,2000,good_standing,2022-10-31,2022-10-31
clh_l8ewwsb2,cust_0zd8ip5o,2000,initial_approval,2022-05-01,2022-05-01
clh_y7jqjewv,cust_8scx401l,1500,initial_approval,2024-07-04,2024-07-04
clh_eslj53bh,cust_n1coqavk,500,initial_approval,2024-03-30,2024-03-30
clh_tjhx5gib,cust_gk42o62k,2000,initial_approval,2024-12-21,2024-12-21
clh_9cp8vnld,cust_04rf4lty,500,initial_approval,2024-02-27,2024-02-27
clh_k14zoswt,cust_04rf4lty,3000,good_standing,2024-06-05,2024-06-05
clh_dyea96vb,cust_zh54g8tb,2000,initial_approval,2023-05-28,2023-05-28
clh_jncsakm7,cust_zh54g8tb,3000,annual_review,2023-10-31,2023-10-31
clh_sbc7udem,cust_ncondnbh,500,initial_approval,2024-02-18,2024-02-18
clh_2339v1v7,cust_ncondnbh,3000,requested_increase,2024-10-29,2024-10-29
clh_wzvi08qz,cust_lmwnmj0s,2000,initial_approval,2023-06-24,2023-06-24
clh_r3a8owum,cust_biadvo9f,500,initial_approval,2022-12-04,2022-12-04
clh_ekt5olzb,cust_80975xqj,1000,initial_approval,2024-08-27,2024-08-27
clh_90cuhtvu,cust_au8ezkxq,1000,initial_approval,2022-07-01,2022-07-01
clh_pc3pofne,cust_txry3z4x,500,initial_approval,2022-09-20,2022-09-20
clh_8so0n8gj,cust_txry3z4x,5000,annual_review,2023-01-24,2023-01-24
clh_1rwlj6u2,cust_svcza0e9,500,initial_approval,2022-10-03,2022-10-03
clh_w1jzxmd5,cust_svcza0e9,1500,requested_increase,2023-06-16,2023-06-16
clh_v8pxlga6,cust_7418grzr,1500,initial_approval,2023-09-23,2023-09-23
clh_pgvuu9nw,cust_u5wmg7f1,500,initial_approval,2022-03-27,2022-03-27
clh_3lcrb3c1,cust_u5wmg7f1,2000,good_standing,2022-09-21,2022-09-21
clh_895xpk0n,cust_coo0fp64,2000,initial_approval,2023-04-08,2023-04-08
clh_q217je9v,cust_coo0fp64,1500,good_standing,2024-03-27,2024-03-27
clh_aqeqw4bc,cust_3r1ss07z,1000,initial_approval,2024-07-11,2024-07-11
clh_i7hhrram,cust_2zu6sjjf,1500,initial_approval,2024-06-15,2024-06-15
clh_vw694mrs,cust_wm42yjml,500,initial_approval,2022-10-22,2022-10-22
clh_cl4leael,cust_fd9jrm43,1500,initial_approval,2023-02-20,2023-02-20
clh_sfrdcnlj,cust_fd9jrm43,3000,requested_increase,2023-11-05,2023-11-05
clh_1r6lqj20,cust_gw9ce0x6,1000,initial_approval,2023-12-16,2023-12-16
clh_60asiuah,cust_gw9ce0x6,1000,good_standing,2024-09-08,2024-09-08
clh_jc53kt8f,cust_oremurwv,2000,initial_approval,2022-03-26,2022-03-26
clh_0ean8a1s,cust_k4mk3fnx,1500,initial_approval,2023-04-22,2023-04-22
clh_fgdxvokm,cust_0iml4nfl,500,initial_approval,2024-05-04,2024-05-04
clh_cblnfwvc,cust_adevkso8,500,initial_approval,2022-02-22,2022-02-22
clh_hhgwjlxm,cust_7q15whqm,500,initial_approval,2024-02-12,2024-02-12
clh_j4u95par,cust_7q15whqm,3000,good_standing,2024-10-09,2024-10-09
clh_8ds4b0cj,cust_wnak2hop,1000,initial_approval,2024-08-23,2024-08-23
clh_dso7vuro,cust_cg3b103o,1500,initial_approval,2023-10-13,2023-10-13
clh_p9t1a4yl,cust_cg3b103o,5000,requested_increase,2024-02-25,2024-02-25
clh_2ybznmrd,cust_cuwb3esh,1500,initial_approval,2023-04-21,2023-04-21
clh_jfg40zno,cust_gkmq8dnb,2000,initial_approval,2022-07-11,2022-07-11
clh_cbehy7vt,cust_w0bmed33,500,initial_approval,2023-04-19,2023-04-19
clh_t74z0tq7,cust_w0bmed33,3000,good_standing,2024-01-10,2024-01-10
clh_cmwtbd8u,cust_xcaal8vh,2000,initial_approval,2023-01-04,2023-01-04
clh_nxxffimv,cust_xcaal8vh,5000,annual_review,2023-08-07,2023-08-07
clh_sfipv3wf,cust_49a7zvd8,1000,initial_approval,2023-04-22,2023-04-22
clh_t4ex3j76,cust_8b543bb9,1500,initial_approval,2023-03-29,2023-03-29
clh_ub3ookj5,cust_8b543bb9,2000,annual_review,2024-02-28,2024-02-28
clh_3dyuv0ps,cust_unzjaoc7,2000,initial_approval,2023-02-06,2023-02-06
clh_vc21mpq0,cust_unzjaoc7,5000,good_standing,2023-06-09,2023-06-09
clh_3tf5cm61,cust_2ae21761,500,initial_approval,2023-06-08,2023-06-08
clh_80fzfi8z,cust_8d1n1tp1,1500,initial_approval,2023-10-29,2023-10-29
clh_6hkejhjb,cust_red7lj8m,1000,initial_approval,2024-01-03,2024-01-03
clh_ka1lxgzf,cust_dzsnol8w,500,initial_approval,2023-08-24,2023-08-24
clh_t4mhyxqr,cust_dzsnol8w,1500,good_standing,2024-05-17,2024-05-17
clh_uq93dcth,cust_n5fo9sw2,2000,initial_approval,2023-04-25,2023-04-25
clh_tuf47bgn,cust_55p1ksth,1000,initial_approval,2024-10-21,2024-10-21
clh_8cpk3bob,cust_llcqsuga,1500,initial_approval,2022-04-18,2022-04-18
clh_8uza2ose,cust_odxrk6c2,2000,initial_approval,2023-07-19,2023-07-19
clh_n9yrs3jb,cust_7mv5nlzl,1000,initial_approval,2023-03-30,2023-03-30
clh_59zzfczd,cust_yniijuqw,500,initial_approval,2024-09-09,2024-09-09
clh_w4moaetg,cust_ikvnzz3z,500,initial_approval,2022-05-30,2022-05-30
clh_iw3zh3mg,cust_ikvnzz3z,1000,good_standing,2022-10-06,2022-10-06
clh_la7wuqmk,cust_l706hoqq,2000,initial_approval,2024-10-25,2024-10-25
clh_ejuwmiw7,cust_u74s5tr2,2000,initial_approval,2024-07-16,2024-07-16
clh_vkpwqbav,cust_igj6hm3j,2000,initial_approval,2022-07-17,2022-07-17
clh_q3opieqk,cust_igj6hm3j,5000,annual_review,2023-04-28,2023-04-28
clh_aiodbrru,cust_hd1o6oug,2000,initial_approval,2024-05-01,2024-05-01
clh_najyoe9n,cust_hd1o6oug,1000,good_standing,2024-09-18,2024-09-18
clh_21q73tex,cust_08d716jq,500,initial_approval,2022-02-15,2022-02-15
clh_ltyr9020,cust_pc7syr7s,500,initial_approval,2024-10-04,2024-10-04
clh_06ukfdfd,cust_i465xzea,2000,initial_approval,2024-02-18,2024-02-18
clh_3b3huht0,cust_raih0nog,2000,initial_approval,2022-09-22,2022-09-22
clh_u4vpbv1s,cust_5lo9j5rw,2000,initial_approval,2023-03-11,2023-03-11
clh_h0a4l6cm,cust_gb1botm1,2000,initial_approval,2022-05-24,2022-05-24
clh_8lrapu9k,cust_7viz75ue,500,initial_approval,2024-10-17,2024-10-17
clh_80brallg,cust_yz86iosa,1000,initial_approval,2024-12-01,2024-12-01
clh_rgbzxwse,cust_shaj4mh7,500,initial_approval,2023-11-26,2023-11-26
clh_u9p4nfyw,cust_egcaeq5s,500,initial_approval,2024-03-25,2024-03-25
clh_zez0wvl7,cust_egcaeq5s,1000,good_standing,2024-08-21,2024-08-21
clh_d635io79,cust_md9laec8,1500,initial_approval,2022-11-10,2022-11-10
clh_5clwnxyb,cust_md9laec8,5000,good_standing,2023-09-09,2023-09-09
clh_uzufqm1t,cust_3bteyu6c,1500,initial_approval,2024-01-04,2024-01-04
clh_skuh7i66,cust_1rqh37f3,500,initial_approval,2023-11-25,2023-11-25
clh_fck09x35,cust_lk0qd2az,1500,initial_approval,2023-09-27,2023-09-27
clh_tcc96jzg,cust_lk0qd2az,1000,good_standing,2024-09-12,2024-09-12
clh_cg7wlcbd,cust_0sejokil,2000,initial_approval,2024-07-30,2024-07-30
clh_phd84yh8,cust_z1h4scc1,1000,initial_approval,2022-11-08,2022-11-08
clh_3yradc5l,cust_74dphu2x,500,initial_approval,2024-10-21,2024-10-21
clh_1vn0xq36,cust_gqqw2nef,2000,initial_approval,2022-12-08,2022-12-08
clh_ntpzfw9x,cust_gqqw2nef,1000,annual_review,2023-10-06,2023-10-06
clh_pbloxkjk,cust_knewjr73,1000,initial_approval,2022-05-06,2022-05-06
clh_x7ys5tfs,cust_m85npge9,1000,initial_approval,2023-04-04,2023-04-04
clh_23fjpa00,cust_1ob3w1k2,1500,initial_approval,2022-07-17,2022-07-17
clh_qgjvdglo,cust_1ob3w1k2,5000,requested_increase,2023-05-01,2023-05-01
clh_r9mstlgo,cust_d6yu1dzq,1500,initial_approval,2023-05-09,2023-05-09
clh_y2938ntv,cust_d6yu1dzq,3000,good_standing,2023-08-26,2023-08-26
clh_rjcwurar,cust_85yps859,2000,initial_approval,2024-01-01,2024-01-01
clh_ojriagwa,cust_tvdnhbob,1500,initial_approval,2023-02-05,2023-02-05
clh_t30miw9q,cust_vpivxsyt,500,initial_approval,2024-07-24,2024-07-24
clh_xfta71u6,cust_qd7j3h2w,1000,initial_approval,2023-12-11,2023-12-11
clh_f7r5h33y,cust_fwafn214,1000,initial_approval,2024-02-22,2024-02-22
clh_r0vxgasa,cust_2sua5m4e,1000,initial_approval,2024-04-14,2024-04-14
clh_srci7anz,cust_j86fbojp,500,initial_approval,2023-02-14,2023-02-14
clh_zh74qihy,cust_9spqdnbl,1500,initial_approval,2022-07-15,2022-07-15
clh_e17yxiaf,cust_9spqdnbl,2000,requested_increase,2023-07-14,2023-07-14
clh_8ewo75ih,cust_fovk2hqk,2000,initial_approval,2024-07-18,2024-07-18
clh_be17kkhf,cust_pidooobh,1500,initial_approval,2024-04-14,2024-04-14
clh_3e4zet3p,cust_fqlfqebi,2000,initial_approval,2024-10-02,2024-10-02
clh_h0bdu3cm,cust_86477tbu,2000,initial_approval,2023-11-05,2023-11-05
clh_xjcg9ell,cust_dn5v38n2,1000,initial_approval,2023-05-03,2023-05-03
clh_aew5p0tw,cust_dn5v38n2,1000,good_standing,2024-03-26,2024-03-26
clh_xz6luddf,cust_kulc5l36,500,initial_approval,2023-09-28,2023-09-28
clh_avzy3hia,cust_kulc5l36,1000,good_standing,2024-06-05,2024-06-05
clh_1bedfi5q,cust_lks2dvgo,1000,initial_approval,2024-01-27,2024-01-27
clh_7vics4if,cust_r1zgzbut,1500,initial_approval,2023-08-17,2023-08-17
clh_f22f23so,cust_r1zgzbut,1000,good_standing,2024-02-15,2024-02-15
clh_293f873e,cust_mzw7539m,2000,initial_approval,2023-03-20,2023-03-20
clh_sz9tiyaa,cust_nnuo5q5l,1500,initial_approval,2022-11-24,2022-11-24
clh_op26xgd7,cust_oga72ysq,500,initial_approval,2024-11-01,2024-11-01
clh_qs5ro5ei,cust_z6puf3ed,2000,initial_approval,2024-06-01,2024-06-01
clh_naafnmqn,cust_z6puf3ed,3000,good_standing,2024-09-12,2024-09-12
clh_vu3niugp,cust_witubxts,500,initial_approval,2024-09-18,2024-09-18
clh_ryluku92,cust_bvjtrreg,500,initial_approval,2022-11-25,2022-11-25
clh_2ptc0zlp,cust_bvjtrreg,1500,requested_increase,2023-10-02,2023-10-02
clh_487d0ur1,cust_3p4xblrx,500,initial_approval,2024-10-15,2024-10-15
clh_wlxrbm8w,cust_ws0gv4qm,2000,initial_approval,2024-05-18,2024-05-18
clh_e2wicaub,cust_n3qaslau,1000,initial_approval,2023-07-27,2023-07-27
clh_mojj0ajs,cust_lt25cdzb,1500,initial_approval,2023-02-14,2023-02-14
clh_hwhkbz99,cust_lt25cdzb,5000,good_standing,2023-09-25,2023-09-25
clh_742mngri,cust_o45fg3ml,1000,initial_approval,2024-06-01,2024-06-01
clh_9s1ra8za,cust_laefzdkb,500,initial_approval,2022-04-28,2022-04-28
clh_54wp6pmp,cust_s5hm3tg8,1500,initial_approval,2023-08-26,2023-08-26
clh_xg2h3b4q,cust_557o7rci,2000,initial_approval,2022-12-25,2022-12-25
clh_86nu5ibi,cust_jip23rb1,500,initial_approval,2023-03-02,2023-03-02
clh_49mi9ziu,cust_x6poqbt5,1500,initial_approval,2024-11-14,2024-11-14
clh_56stkc49,cust_itzhx2g7,1500,initial_approval,2023-02-07,2023-02-07
clh_9uwdtvne,cust_qxsr97jx,2000,initial_approval,2023-05-26,2023-05-26
clh_rq84nkz3,cust_qxsr97jx,1500,annual_review,2023-11-20,2023-11-20
clh_7f2csk9u,cust_vuccpugc,1500,initial_approval,2023-02-06,2023-02-06
clh_ztxsuk7d,cust_2q8bz53g,1500,initial_approval,2022-08-27,2022-08-27
clh_s74whham,cust_w01m4y04,1500,initial_approval,2023-11-11,2023-11-11
clh_6va46ots,cust_jppttxwg,1000,initial_approval,2022-05-25,2022-05-25
clh_or4arp01,cust_x8kxxj0l,1000,initial_approval,2022-10-22,2022-10-22
clh_klxxaabd,cust_x8kxxj0l,5000,annual_review,2023-10-16,2023-10-16
clh_qwysiiig,cust_yei8p4ye,2000,initial_approval,2022-07-19,2022-07-19
clh_6uib88t1,cust_6uurt4qp,1500,initial_approval,2024-07-05,2024-07-05
clh_zxs4dd8z,cust_ehttuwx2,1500,initial_approval,2022-04-26,2022-04-26
clh_qhpx949m,cust_l0os3x23,1000,initial_approval,2023-04-17,2023-04-17
clh_hwtjzqh2,cust_q85t27fz,1500,initial_approval,2022-10-17,2022-10-17
clh_oozguuo6,cust_q85t27fz,2000,requested_increase,2023-08-04,2023-08-04
clh_qyxi8xim,cust_ta7d589t,1500,initial_approval,2024-04-28,2024-04-28
clh_kj3v202m,cust_ta7d589t,1500,annual_review,2024-11-17,2024-11-17
clh_4prtm4rw,cust_il1yxi1q,2000,initial_approval,2022-10-22,2022-10-22
clh_2rnnc437,cust_svfouka4,2000,initial_approval,2022-09-17,2022-09-17
clh_zeecpdig,cust_nl5yhcmd,2000,initial_approval,2022-06-22,2022-06-22
clh_l5r1jitt,cust_ad0xh2me,1500,initial_approval,2022-07-03,2022-07-03
clh_e9j2ickv,cust_ad0xh2me,1000,requested_increase,2023-02-11,2023-02-11
clh_7izvjd02,cust_wzl0ozt4,2000,initial_approval,2023-11-18,2023-11-18
clh_i8q79xkc,cust_5zsv5wqh,500,initial_approval,2023-06-28,2023-06-28
clh_msnhsq59,cust_5zsv5wqh,2000,annual_review,2024-03-13,2024-03-13
clh_tsa6jyx3,cust_8m72zkeo,500,initial_approval,2022-05-13,2022-05-13
clh_uwo64zgc,cust_yviwst87,1500,initial_approval,2024-08-07,2024-08-07
clh_b8lsq96n,cust_yviwst87,5000,annual_review,2024-12-25,2024-12-25
clh_2glvgf2l,cust_4vjoj7lz,2000,initial_approval,2024-02-02,2024-02-02
clh_ayusl1h7,cust_4vjoj7lz,2000,good_standing,2024-11-09,2024-11-09
